LGA_CODE,LGA_NAME,s_mean_nonstrata,s_mean_strata,s_median_nonstrata,s_median_strata,s_mean_sales,s_median_sales,r_one_br,r_two_br,r_three_br,r_four_or_more_br,r_bedsitter,r_not_specified,r_flat,r_house,r_other,r_townhouse,r_weekly_rent_median,Age_0_4_yr_P,Age_5_14_yr_P,Age_15_19_yr_P,Age_20_24_yr_P,Age_25_34_yr_P,Age_35_44_yr_P,Age_45_54_yr_P,Age_55_64_yr_P,Age_65_74_yr_P,Age_75_84_yr_P,Age_85ov_P,Age_below_15_yr,Age_15_64_yr,Age_over_65_yr,Age_below_15_yr_pct,Age_15_64_yr_pct,Age_over_65_yr_pct,Birthplace_Australia_P,Birthplace_Elsewhere_P,BP_Aus_pct,BP_Non_Aus_pct,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_P,Sec_Edu_Yr10_or_above,Sec_Edu_Yr9_or_below,Yr10_above_pct,Yr9_below_pct,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Single,MS_Married_pct,MS_Separated_pct,MS_Divorced_pct,MS_Widowed_pct,MS_Never_Married_pct,MS_Single_pct,P_Afghanistan_Tot,P_Australia_Tot,P_Bangladesh_Tot,P_Bosnia_Herzegov_Tot,P_Cambodia_Tot,P_Canada_Tot,P_Chile_Tot,P_China_Tot,P_Croatia_Tot,P_Egypt_Tot,P_England_Tot,P_Fiji_Tot,P_France_Tot,P_Germany_Tot,P_Greece_Tot,P_Hong_Kong_Tot,P_India_Tot,P_Indonesia_Tot,P_Iran_Tot,P_Iraq_Tot,P_Ireland_Tot,P_Italy_Tot,P_Japan_Tot,P_Korea_South_Tot,P_Lebanon_Tot,P_Malaysia_Tot,P_Malta_Tot,P_Mauritius_Tot,P_Myanmar_Tot,P_Nepal_Tot,P_Netherlands_Tot,P_New_Zealand_Tot,P_Nthern_Ireland_Tot,P_Pakistan_Tot,P_PNG_Tot,P_Philippines_Tot,P_Poland_Tot,P_Scotland_Tot,P_Singapore_Tot,P_South_Africa_Tot,P_SE_Europe_nfd_Tot,P_Sri_Lanka_Tot,P_Taiwan_Tot,P_Thailand_Tot,P_FYROM_Tot,P_Turkey_Tot,P_USA_Tot,P_Vietnam_Tot,P_Wales_Tot,P_Zimbabwe_Tot,P_Elsewhere_Tot,P_COB_NS_Tot,P_Y12e_Tot,P_Y11e_Tot,P_Y10e_Tot,P_Y9e_Tot,P_Y8b_Tot,P_DNGTS_Tot,P_Hghst_yr_schl_ns_Tot,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others,land_area,bus_stop,coach_stop,light_rail,train_station,wharf,all_bus_stops,all_train_stations,all_transpo,ntl17_count,ntl17_min,ntl17_mean,ntl17_max,ntl17_sum,ntl19_count,ntl19_min,ntl19_mean,ntl19_max,ntl19_sum
LGA15650,Muswellbrook,311.07142999999996,0.0,312.5,0.0,303.1583300000001,298.5,0.0,200.0,280.0,330.0,0.0,325.0,200.0,310.0,290.0,280.0,300.0,1242,2383,988,975,2272,2077,2267,1801,1265,617,203,3625,10380,2085,22.529521441889372,64.51211932877564,12.958359229334992,13589,1271,91.44683714670256,8.553162853297442,3682,1044,4270,1294,739,38,8996,2071,81.28670823167977,18.713291768320232,35,640,1665,1346,2.5,5619,572,1082,655,4524,6833,45.12528107934468,4.593639575971731,8.689367169932543,5.2601991647928035,36.33151300995824,54.87471892065532,0,13589,11,0,0,15,3,47,3,0,219,11,9,15,4,12,82,7,3,3,53,3,4,3,9,19,5,0,3,3,27,218,9,3,5,108,3,31,5,40,3,20,3,24,0,3,23,14,12,30,123,1219,3624,917,4127,1169,686,38,1354,8.724240237350653,28.03303664501644,22.1794563387058,50.212492983722235,11.282174645176813,7.5695613824071835,18.851736027584,7.68984042979713,2.541897201507497,11.97979312003849,1.2673653424323663,6.848647331221057,18.30368023397514,25.1523275651962,13.965391177187426,11.455032902754082,25.4204240799415,21.0577626127224,8.822812576163782,6.385571533024616,2.315378990982208,0.01302309428720264,14.047577704462581,19.083174162180935,33.130751866643514,14.1517624587602,11.02621982983157,25.17798228859177,17.503038722000348,7.292932800833478,4.80986282340684,7.362389303698559,3.4207327661052265,8.2,58.9,54.0,137,99,746,757,2831,218,238,3284,0.20723664306891754,0.14975494645126158,1.1284564651781932,1.145095903672778,4.282386398015369,0.6897803594118714,2.3960791432201853,3404.884,43.0,1.0,0.0,1.0,0.0,44.0,1.0,45.0,18805,0.05000000074505806,0.4192177425385536,45.40999984741211,7883.3896484375,18805,0.119999997317791,0.5096575565840202,38.20000076293945,9584.1103515625
LGA15700,Nambucca,389.80556,0.0,372.0,0.0,373.27439,348.0,200.0,260.0,340.0,400.0,0.0,0.0,250.0,350.0,0.0,317.5,327.5,917,2250,1015,758,1449,1740,2449,3321,3015,1582,706,3167,10732,5303,16.493073638162688,55.890011457139884,27.616914904697428,15653,1760,89.89260897030954,10.107391029690461,4837,1123,5297,1815,1070,48,11257,2933,79.33051444679352,20.669485553206485,51,467,1080,835,2.3,7201,690,2037,1337,4785,8849,44.86604361370716,4.299065420560748,12.69158878504673,8.330218068535826,29.813084112149536,55.13395638629284,0,15653,0,5,0,27,5,18,5,4,670,23,13,78,7,4,24,6,0,0,34,27,9,3,7,15,6,0,3,3,60,245,7,0,11,42,7,72,9,38,5,9,0,23,0,0,41,4,23,0,154,1800,4794,972,5127,1692,1031,48,1782,6.1525994265054225,42.91858870465029,24.934546814611643,67.85313551926194,8.814362298965216,3.8274529360428873,12.641815235008107,1.602044632838798,0.841540954993143,10.908864231392595,1.176701313983134,8.687978034908806,30.849186114924496,39.537164149833295,20.611884683271228,10.590311825848207,31.202196509119435,11.688566385565796,3.0398117277897625,1.921945479505785,2.353402627966268,0.012621990891346779,22.316200390370845,28.66623292127521,50.98243331164606,16.590761223162005,8.249837345478204,24.840598568640214,8.445022771633049,2.5374105400130125,1.444372153545869,6.701366297983084,3.7865972674040336,9.4,42.9,38.9,210,207,1261,1182,3273,272,456,4000,0.2371996882518383,0.23381112127681206,1.4243276518360386,1.335095388160347,3.6969265697536513,0.8222922526063727,2.4905967266443017,1491.3432,32.0,2.0,0.0,3.0,0.0,34.0,3.0,37.0,8088,0.03999999910593033,0.24875990266733894,9.510000228881836,2011.9700927734373,8088,0.10000000149011612,0.29636003473510136,19.920000076293945,2396.9599609375
LGA15750,Narrabri,319.9352899999999,0.0,287.5,0.0,319.9352899999999,287.5,0.0,200.0,350.0,360.0,0.0,0.0,200.0,350.0,0.0,0.0,280.0,943,1845,777,648,1491,1529,1759,1785,1308,742,256,2788,7989,2306,21.31009707253688,61.063976152258654,17.625926775204466,10905,550,95.19860323003056,4.801396769969446,3259,738,3144,980,698,34,7141,1712,80.66192251214278,19.338077487857227,40,632,1531,1242,2.5,5153,362,767,706,3304,5139,50.06801399144967,3.5172949863972014,7.452390205985232,6.859696851923824,32.102603964244075,49.93198600855033,0,10905,7,0,4,8,0,18,0,0,95,3,0,27,0,0,18,0,0,0,11,6,3,0,0,3,0,0,0,9,25,86,8,8,4,49,3,13,6,18,3,9,0,5,0,0,39,3,7,9,34,1626,3223,627,3058,894,664,34,1395,6.522161741835147,29.101866251944013,24.77643856920684,53.878304821150856,13.092923794712286,6.9887247278382585,20.081648522550548,3.5381026438569205,1.9440124416796267,14.035769828926904,0.9146341463414634,7.073170731707318,17.98780487804878,25.060975609756103,16.280487804878053,13.689024390243905,29.96951219512195,18.841463414634145,7.317073170731707,4.4817073170731705,2.6829268292682933,0.014889943892965041,15.407854984894259,18.7526974536038,34.16055243849806,15.817867932671554,11.890375485541648,27.70824341821321,15.019421665947347,6.107034958998705,3.4527406128614593,7.8765645230902015,4.186447993094519,6.0,58.4,54.9,125,101,795,597,1809,137,202,2150,0.2405187508418156,0.19433915068018706,1.5296992553539477,1.1487175540205117,3.480787362182756,0.652286852283004,3.1844682611456387,13014.9937,27.0,2.0,0.0,3.0,0.0,29.0,3.0,32.0,70355,0.029999999329447743,0.24881260660223156,228.0200042724609,17505.2109375,70355,0.07999999821186066,0.35215419790704283,67.90000152587889,24775.80859375
LGA15800,Narrandera,160.55556,0.0,145.0,0.0,160.55556,145.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,225.0,378,777,325,298,547,643,734,853,706,390,199,1155,3400,1295,19.743589743589748,58.11965811965813,22.13675213675214,4859,274,94.66199103837911,5.338008961620885,1285,346,1461,492,354,30,3092,876,77.92338709677419,22.076612903225808,44,575,1349,1030,2.3,2270,182,354,404,1478,2418,48.42150170648464,3.8822525597269633,7.551194539249146,8.617747440273039,31.52730375426621,51.57849829351536,4,4859,0,0,0,6,0,9,0,0,64,0,8,17,0,0,15,0,0,0,0,16,0,4,0,3,0,0,0,3,14,30,0,3,0,12,0,12,0,9,0,3,0,8,0,0,4,0,3,4,22,720,1275,307,1398,458,345,30,713,5.968876572159454,31.65636324877425,26.945214240034108,58.60157748880835,12.023022809635473,5.521210829247496,17.544233638882964,1.8119803879769767,1.0658708164570454,15.007461095715199,0.91164095371669,7.012622720897616,21.458625525946704,28.471248246844322,20.33660589060309,11.99158485273492,32.32819074333801,16.97054698457223,4.417952314165498,2.8050490883590458,2.6647966339410942,0.013876040703052728,18.917668825161886,22.525439407955595,41.44310823311749,17.391304347826086,9.666975023126737,27.05827937095282,12.44218316373728,3.6077705827937097,1.9888991674375576,7.7705827937095275,4.301572617946347,6.1,52.6,49.5,36,50,317,282,769,76,98,936,0.15463917525773194,0.21477663230240548,1.361683848797251,1.2113402061855671,3.3032646048109964,0.7474226804123711,3.5481099656357387,4116.3459,1.0,3.0,0.0,1.0,0.0,4.0,1.0,5.0,23299,0.07000000029802322,0.20243571847235933,12.4399995803833,4716.5498046875,23299,0.14000000059604645,0.28287608826424954,11.5,6590.72998046875
LGA15850,Narromine,223.28125,0.0,202.5,0.0,223.28125,202.5,0.0,0.0,0.0,0.0,0.0,265.0,0.0,247.5,270.0,0.0,255.0,455,924,369,326,659,667,790,891,767,425,179,1379,3702,1371,21.373217606943587,57.37755734655921,21.249225046497205,5484,235,95.890890015737,4.109109984262983,1613,347,1592,515,343,18,3552,876,80.21680216802169,19.78319783197832,42,586,1358,1078,2.5,2425,206,415,428,1597,2646,47.82094261486886,4.062315125221851,8.183790179451785,8.440149871820154,31.49280220863735,52.17905738513113,0,5484,4,0,0,3,0,3,0,0,62,0,0,13,0,0,11,0,0,0,6,5,0,0,0,3,0,0,0,0,9,25,4,0,3,3,0,12,0,4,5,3,0,3,0,0,9,0,0,0,17,727,1598,301,1532,465,331,18,618,7.236061684460262,30.88177145116647,25.780941083432182,56.662712534598654,12.25780941083432,6.385923289837882,18.643732700672203,2.5108738631870304,1.3444049031237644,13.602214313958086,1.1592434411226358,6.65039658328249,22.39170225747407,29.04209884075656,17.022574740695546,12.629652226967664,29.65222696766321,16.778523489932887,5.674191580231849,3.1116534472239175,2.7455765710799267,0.014273356401384085,16.219723183391007,22.96712802768166,39.18685121107266,15.18166089965398,10.769896193771627,25.951557093425606,12.975778546712803,4.714532871972319,2.2491349480968856,8.953287197231834,4.541522491349482,7.4,55.1,51.0,36,40,395,318,923,83,96,1107,0.14147050732895822,0.15718945258773134,1.5522458443038472,1.2496561480724644,3.6271466184619015,0.7034228003300979,2.8804967186701766,5261.5165,10.0,3.0,0.0,0.0,0.0,13.0,0.0,13.0,28994,0.07000000029802322,0.22378112915064324,19.90999984741211,6488.31005859375,28994,0.119999997317791,0.2714816804769952,20.32999992370605,7871.33984375
LGA15900,Newcastle,688.34035,544.29508,625.5,480.0,647.63595,595.0,250.0,375.0,440.0,495.0,290.0,360.0,350.0,420.0,272.5,430.0,390.0,9113,17088,8899,13701,23898,20042,19751,18200,12906,7666,4148,26201,104491,24720,16.859058502560934,67.23483386096312,15.906107636475944,126387,21638,85.38219895287959,14.617801047120418,65230,7617,31571,9571,5164,580,104418,15315,87.20904011425421,12.790959885745785,37,660,1778,1368,2.4,52535,4050,12317,7679,52634,76680,40.657044460782416,3.1343110320009284,9.532175057075415,5.942808497465465,40.73366095267577,59.34295553921758,256,126387,160,146,49,322,76,1718,177,84,3222,139,117,601,370,279,1156,133,241,109,300,651,122,397,33,428,47,52,40,101,227,1624,90,250,108,812,268,544,173,435,165,225,170,266,662,41,592,391,152,161,2756,7389,64900,6410,30290,8298,4710,576,9350,7.545256835929941,30.19650638123321,23.657386983677355,53.853893364910576,14.267802828020153,8.557585889309403,22.82538871732956,5.286865262717964,2.8210545868257912,7.667541232286175,0.816713177500704,4.818351724314499,16.805345758980003,21.623697483294507,15.509869684323714,12.552804731303926,28.06267441562764,21.628817942087608,9.792877441818787,7.816380347679153,1.2186691927596711,0.0124035143290599,14.162345998032775,18.52691595952186,32.68926195755464,15.134288048280348,11.359885300835234,26.494173349115588,16.786422819798947,7.595485387526466,5.658269843122218,7.245386192754613,2.2906490172215457,7.4,61.0,56.5,6561,2487,21223,11267,22368,1545,2647,26567,0.8810330149027654,0.33396267460191703,2.8498953932756272,1.5129704281221548,3.00364982126887,0.562915774801462,1.5717865324549412,186.7549,1505.0,1.0,10.0,11.0,2.0,1506.0,21.0,1527.0,1030,0.5199999809265137,11.453125948118933,105.1999969482422,11796.7197265625,1030,0.5299999713897705,11.578145858616505,101.94000244140624,11925.490234375
LGA15950,North Sydney,2790.4861100000003,1301.04206,2480.0,1170.0,1561.33325,1300.5,525.0,685.0,1000.0,1600.0,437.0,650.0,625.0,1000.0,600.0,925.0,650.0,3846,4694,1850,3440,16352,12322,8222,7184,5927,2680,1146,8540,49370,9753,12.621373571966956,72.96454487681599,14.414081551217064,36674,25680,58.81579369406935,41.18420630593065,46624,1928,3948,852,488,127,52500,1467,97.28167213297016,2.7183278670298523,37,1386,3210,2360,2.0,24796,1443,5722,2057,25097,34319,41.94536073754545,2.441004821111393,9.67943838281316,3.4796582931574047,42.45453776537258,58.05463926245453,3,36674,54,30,13,363,81,1961,80,117,4461,158,438,409,75,958,1328,223,366,33,462,363,1027,444,62,559,29,64,26,309,201,2024,92,87,91,673,247,440,302,1096,63,241,281,510,40,92,1053,220,127,98,3220,5307,46535,1590,3625,569,391,127,5133,6.478239542632905,11.972057306202533,14.494003822668764,26.466061128871303,15.958796366773226,14.216606620321036,30.175402987094262,13.614451717663774,14.145565873378324,9.120278750359432,0.9220261809903244,1.7757541263517358,4.649971542401821,6.425725668753557,6.983494593056347,7.245304496300513,14.228799089356857,20.21058622652248,17.706317586795677,30.68298235628913,0.7398975526465567,0.014801263928155662,5.840678529851988,8.687843006818559,14.528521536670546,10.134708132379844,10.420755030766673,20.55546316314652,18.93231332113753,16.79361383668718,19.46449359720605,6.855147181107602,1.390320971229004,3.7,71.0,68.4,9095,2079,20458,5771,3039,308,1013,4363,2.2672938806747784,0.5182742141751363,5.099977813176978,1.4386534343457007,0.7575927546311877,0.3293122832733791,1.5436045859415315,10.4857,242.0,0.0,0.0,4.0,1.0,242.0,4.0,246.0,56,6.630000114440918,27.123927525111608,59.0099983215332,1518.93994140625,56,6.369999885559082,30.765893118722097,84.88999938964844,1722.8900146484375
LGA15990,Northern Beaches,2020.68345,999.10274,1850.0,900.0,1522.81192,1488.1,500.0,640.0,900.0,1200.0,380.0,565.0,600.0,955.0,580.0,850.0,650.0,15672,34180,14412,12554,29575,38197,37397,28419,22440,13078,6945,49852,160554,42463,19.71455575811982,63.492954850139796,16.792489391740386,166494,73076,69.49701548607922,30.50298451392077,131771,10904,33543,8012,4424,751,176218,13187,93.03767060003695,6.962329399963043,40,916,2528,2178,2.7,106938,4746,16897,10564,63873,96080,52.67414711995981,2.337723748633126,8.32290732841423,5.203479494429065,31.46174230856377,47.32585288004021,78,166494,100,196,55,1186,354,3566,691,340,20084,315,1121,1970,313,943,1826,556,737,79,1369,2266,858,780,245,607,114,70,36,579,1200,6027,340,75,263,1627,499,1813,524,3471,478,185,201,724,87,250,2463,453,610,337,10014,13306,131072,8192,30849,5656,3664,747,13446,8.064722687419959,20.448724263619347,20.906314648803075,41.35503891242242,15.255639838439562,10.391094473450893,25.646734311890448,8.29179391192986,9.027189439464092,7.6145207368732155,0.8251044295856765,2.552067189183604,8.078348019896973,10.630415209080576,10.859200873813636,9.867304314454826,20.72650518826846,20.7796425039484,13.975114023823231,21.496996265627537,1.2029697855318895,0.010860665059364054,7.254469362689352,11.2154846927171,18.46995405540645,11.440658690806535,9.854205522449165,21.294864213255696,17.909293545012055,12.621116317154165,17.830823818405133,8.897784651776373,1.8900968930537236,3.5,66.2,63.9,14614,4938,46103,23826,25866,1729,5574,33170,1.1583280888616934,0.3913934653619161,3.6541945997530214,1.8884853596016635,2.0501788932870237,0.5788469982863655,1.463643525996991,254.2074,1639.0,0.0,0.0,0.0,11.0,1639.0,0.0,1639.0,1433,0.2800000011920929,4.04842979926291,53.4900016784668,5801.39990234375,1433,0.30000001192092896,4.321891151103453,63.1500015258789,6193.27001953125
LGA16100,Oberon,579.525,0.0,517.5,0.0,579.525,517.5,0.0,0.0,305.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,300.0,297,628,354,318,487,560,757,725,768,298,112,925,3201,1178,17.439668174962293,60.35067873303167,22.20965309200603,4173,481,89.66480446927376,10.335195530726256,1384,272,1414,376,248,13,3070,637,82.81629349878608,17.18370650121392,45,611,1509,1239,2.4,2152,158,402,290,1386,2236,49.04284412032817,3.6007292616226074,9.161349134001822,6.608933454876938,31.586144029170466,50.95715587967183,3,4173,0,4,3,7,0,10,4,0,138,3,0,29,4,3,4,0,3,3,10,11,0,3,7,0,0,0,0,0,11,93,3,0,0,6,3,12,0,13,9,6,0,0,0,0,3,7,0,3,64,646,1364,232,1363,331,237,13,644,7.1753986332574025,29.29384965831435,23.59908883826879,52.892938496583135,13.0751708428246,6.879271070615034,19.954441913439638,2.8246013667425967,1.275626423690205,15.876993166287015,1.1037527593818983,6.696100073583517,16.777041942604857,23.47314201618837,18.54304635761589,14.937454010301693,33.480500367917585,18.101545253863133,5.739514348785873,4.415011037527594,2.501839587932303,0.014232999472851872,15.287295730100157,18.34475487612019,33.632050606220346,17.290458618871902,13.020558777016342,30.311017395888253,13.863995782814973,5.007907221929362,3.531892461781761,8.697944122298367,3.531892461781761,5.8,54.4,51.4,69,51,309,286,809,80,111,997,0.2909428234103559,0.21504469556417607,1.30291786135942,1.2059369202226344,3.411199190419969,0.8053634677011301,3.1413391803002186,3625.047,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,20345,0.07999999821186066,0.23667979790028265,48.40999984741211,4815.25048828125,20345,0.07999999821186066,0.2787436735838044,46.47999954223633,5671.0400390625
LGA16150,Orange,398.45,219.70833,375.0,233.5,389.39979,370.0,220.0,260.0,337.5,410.0,0.0,300.0,250.0,350.0,267.5,282.5,320.0,2981,5556,2627,2312,5362,5109,4991,4646,3626,2208,921,8537,25047,6755,21.163142368427575,62.091276432236796,16.74558119933563,33654,3784,89.892622469149,10.107377530851007,13101,2115,9154,2644,1774,146,24370,4564,84.22616990391927,15.773830096080735,37,667,1655,1295,2.5,14729,1141,2929,1990,11019,17079,46.30596076458754,3.587147887323944,9.208375251509056,6.256287726358148,34.64222837022133,53.694039235412475,8,33654,16,3,4,41,6,140,26,13,663,38,17,109,40,33,377,19,24,11,45,101,12,62,5,34,4,4,9,105,84,368,13,37,14,182,34,99,17,145,12,56,29,38,10,14,79,37,23,107,396,2908,12993,1724,8749,2282,1655,146,2802,7.545746085644217,28.981953090611835,24.816072439162426,53.79802552977426,14.075960510595484,8.526693076777967,22.602653587373446,4.895302773061687,2.112808903980381,9.045463120166007,0.8405825432509041,5.346495943700519,17.749975564460954,23.096471508161468,16.87029615873326,13.12677157658098,29.997067735314246,20.858176131365454,8.181018473267521,6.441208093050532,1.6518424396442186,0.011739956568946795,14.596905537459286,19.353963083604782,33.95086862106406,16.055917480998914,11.590662323561347,27.64657980456026,16.13056460369164,6.677524429967427,4.811346362649294,6.833604777415853,2.775515743756786,6.3,59.8,56.0,993,581,3964,2668,6042,471,782,7300,0.5488037404871255,0.3211026920674924,2.1907935823675384,1.474530090251411,3.3392469285228725,0.6924985768684474,1.914457358557304,284.2157,118.0,3.0,0.0,1.0,0.0,121.0,1.0,122.0,1583,0.14000000059604645,1.75639916791693,53.959999084472656,2780.3798828125,1583,0.1899999976158142,1.8078583978205935,61.95000076293945,2861.83984375
LGA16200,Parkes,245.07895,0.0,244.75,0.0,245.07895,244.75,125.0,200.0,260.0,330.0,0.0,0.0,150.0,260.0,0.0,0.0,250.0,938,2012,998,819,1539,1563,1899,1947,1511,951,438,2950,8765,2900,20.18474170372905,59.97263085870681,19.84262743756415,12328,779,94.05661097123672,5.9433890287632565,3651,848,3748,1087,780,34,8247,1901,81.26724477729603,18.732755222703982,41,554,1412,1088,2.4,5519,419,1008,909,3805,6141,47.332761578044604,3.5934819897084047,8.644939965694682,7.795883361921098,32.63293310463122,52.667238421955396,0,12328,3,0,0,7,0,41,7,4,172,18,4,21,0,3,35,21,0,19,16,6,0,11,7,6,3,0,3,4,31,86,4,9,4,85,6,21,3,39,0,3,0,8,0,0,11,10,5,3,44,1498,3588,708,3602,980,738,34,1473,7.4442538593481995,33.267581475128644,23.927958833619215,57.195540308747866,11.758147512864491,6.457975986277872,18.216123499142366,3.4219554030874786,1.260720411663808,12.461406518010289,1.037117903930131,7.5873362445414845,20.74235807860262,28.329694323144107,16.62117903930131,12.85480349344978,29.47598253275109,17.876637554585148,6.0862445414847155,3.711790393013101,2.3471615720524017,0.014561270801815431,18.34341906202723,21.463691376701966,39.807110438729204,14.844931921331314,10.703479576399397,25.54841149773071,13.748108925869895,4.784417549167928,2.6475037821482603,8.150529500756429,3.857791225416036,7.5,54.1,50.1,132,113,848,720,2302,206,274,2776,0.2139349443282929,0.18314127809922046,1.3743699453817604,1.1669178781543248,3.7308957715434112,0.7779452521028832,2.7924993111943084,5957.6138,39.0,6.0,0.0,1.0,0.0,45.0,1.0,46.0,33067,0.07000000029802322,0.2463522657360435,86.83999633789062,8146.13037109375,33067,0.12999999523162842,0.2909529267755617,69.87000274658203,9620.9404296875
LGA16260,Parramatta,1422.38415,728.8591600000002,1350.0,700.0,964.38364,830.0,460.0,510.0,580.0,720.0,340.0,450.0,500.0,582.5,460.0,580.0,510.0,16506,25097,11507,14861,45775,35846,26638,22372,15054,8595,3898,41603,156999,27547,18.396278559710638,69.4228141623443,12.18090727794507,101064,112203,47.38848485701023,52.61151514298978,125946,7301,22755,6707,5092,2234,156002,14033,91.74699326609228,8.253006733907725,34,722,1933,1759,2.8,102178,4356,12182,7763,58078,82379,55.36392550810859,2.3602464279328337,6.600670795472403,4.206288572094259,31.468868696391898,44.63607449189139,912,101064,1066,180,172,321,401,23242,340,562,3573,1325,168,553,511,4983,24037,1421,2882,572,470,968,463,8882,2688,2299,319,231,392,1202,294,3166,134,1559,132,3636,526,484,723,916,205,3358,1021,725,84,516,730,1504,106,240,7000,12885,125072,5290,20793,5143,4698,2226,14405,13.709362808842652,22.98331166016472,20.3185955786736,43.30190723883832,15.398244473342002,10.04605548331166,25.444299956653662,6.597312527091462,2.6842219332466413,8.262895535327267,2.398992020159597,4.755984880302393,12.58294834103318,17.338933221335573,14.541789164216715,13.103737925241495,27.645527089458213,23.04409911801764,11.388492230155395,9.456530869382613,0.8954220915581689,0.02008439931425557,9.041276539628116,13.583014638006064,22.62429117763418,14.39008308057497,12.798364763286298,27.18844784386127,20.734537781880523,10.414084135566398,8.46498747197679,7.022286693920613,1.5429249637346696,7.0,62.1,57.8,21226,3647,43754,17086,16450,1301,3398,21154,1.95635663830352,0.3361364675347657,4.0327159310436365,1.5747813776525932,1.5161625694946248,0.4330971376325375,1.67635044461813,83.8294,1176.0,0.0,0.0,12.0,2.0,1176.0,12.0,1188.0,467,4.630000114440918,23.911285465738764,189.6000061035156,11166.5703125,467,5.050000190734863,25.3372591006424,177.38999938964844,11832.5
LGA16350,Penrith,756.57915,483.20825,710.0,500.0,680.92443,669.0,285.0,350.0,420.0,540.0,340.0,420.0,350.0,450.0,370.0,410.0,420.0,14478,26806,13037,14119,30298,27454,24736,22221,14463,6132,2316,41284,131865,22911,21.056819341018056,67.25747220238702,11.68570845659492,141876,42400,76.99103518635091,23.00896481364909,66656,10687,45345,11663,7063,927,122688,19653,86.19301536451198,13.806984635488016,34,728,1858,1658,2.9,73222,5764,13196,6741,55852,81553,47.308673881440804,3.724115651752544,8.52592472944597,4.355354546922953,36.08593119043773,52.691326118559196,325,141876,318,190,89,175,271,1232,580,684,6123,1176,107,830,438,173,3763,309,376,470,614,902,65,320,717,353,1263,237,82,333,535,3867,321,663,87,3797,360,1037,158,730,243,823,106,377,115,223,329,409,169,234,5283,11788,65992,8744,43396,9880,6667,926,12258,9.282114241406047,25.16154044972861,24.857844404238826,50.01938485396743,17.396614112173687,9.100542775911087,26.497156888084774,4.220082708710261,1.4060480744378392,8.575213233393644,1.0353239469084343,4.3391406234993575,14.346631835731161,18.685772459230517,15.422293079272391,14.208332532990148,29.630625612262534,24.784387545379463,10.017095330477707,6.259964272680127,1.469430091623288,0.011511763043000285,9.209410434400228,15.340641392090964,24.550051826491195,15.408172880610609,13.207902754656534,28.616075635267137,21.175047900241857,9.006815968841288,6.096679963564407,7.167760781480667,2.236391619813425,5.7,65.0,61.3,4379,1604,14732,13002,30276,2003,3479,35760,0.5335331493563853,0.19542981766787892,1.794932714391018,1.584151177878904,3.688798728000439,0.6679216087626636,1.856948784960189,404.7016,1448.0,0.0,0.0,6.0,0.0,1448.0,6.0,1454.0,2259,0.2800000011920929,5.523403780710491,81.87999725341797,12477.369140625,2259,0.3799999952316284,6.12370094275675,91.18000030517578,13833.4404296875
