LGA_CODE,Age_0_4_yr_P,Age_5_14_yr_P,Age_15_19_yr_P,Age_20_24_yr_P,Age_25_34_yr_P,Age_35_44_yr_P,Age_45_54_yr_P,Age_55_64_yr_P,Age_65_74_yr_P,Age_75_84_yr_P,Age_85ov_P,Age_below_15_yr,Age_15_64_yr,Age_over_65_yr,Age_below_15_yr_pct,Age_15_64_yr_pct,Age_over_65_yr_pct,Birthplace_Australia_P,Birthplace_Elsewhere_P,BP_Aus_pct,BP_Non_Aus_pct,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_P,Sec_Edu_Yr10_or_above,Sec_Edu_Yr9_or_below,Yr10_above_pct,Yr9_below_pct,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Single,MS_Married_pct,MS_Separated_pct,MS_Divorced_pct,MS_Widowed_pct,MS_Never_Married_pct,MS_Single_pct,P_Afghanistan_Tot,P_Australia_Tot,P_Bangladesh_Tot,P_Bosnia_Herzegov_Tot,P_Cambodia_Tot,P_Canada_Tot,P_Chile_Tot,P_China_Tot,P_Croatia_Tot,P_Egypt_Tot,P_England_Tot,P_Fiji_Tot,P_France_Tot,P_Germany_Tot,P_Greece_Tot,P_Hong_Kong_Tot,P_India_Tot,P_Indonesia_Tot,P_Iran_Tot,P_Iraq_Tot,P_Ireland_Tot,P_Italy_Tot,P_Japan_Tot,P_Korea_South_Tot,P_Lebanon_Tot,P_Malaysia_Tot,P_Malta_Tot,P_Mauritius_Tot,P_Myanmar_Tot,P_Nepal_Tot,P_Netherlands_Tot,P_New_Zealand_Tot,P_Nthern_Ireland_Tot,P_Pakistan_Tot,P_PNG_Tot,P_Philippines_Tot,P_Poland_Tot,P_Scotland_Tot,P_Singapore_Tot,P_South_Africa_Tot,P_SE_Europe_nfd_Tot,P_Sri_Lanka_Tot,P_Taiwan_Tot,P_Thailand_Tot,P_FYROM_Tot,P_Turkey_Tot,P_USA_Tot,P_Vietnam_Tot,P_Wales_Tot,P_Zimbabwe_Tot,P_Elsewhere_Tot,P_COB_NS_Tot,P_Y12e_Tot,P_Y11e_Tot,P_Y10e_Tot,P_Y9e_Tot,P_Y8b_Tot,P_DNGTS_Tot,P_Hghst_yr_schl_ns_Tot,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others
LGA10850,451,1058,457,324,707,861,1029,1014,759,426,165,1509,4392,1350,20.81092263136119,60.5709557302441,18.618121638394705,6206,451,93.2251765059336,6.774823494066397,2044,393,1885,497,341,8,4322,846,83.63003095975232,16.36996904024768,42,620,1581,1227,2.5,2904,212,557,354,1728,2851,50.460469157254565,3.6837532580364902,9.678540399652476,6.151172893136403,30.02606429192007,49.539530842745435,0,6206,0,0,0,3,0,11,0,0,151,0,4,23,0,0,3,7,0,0,7,0,0,0,3,0,4,0,0,0,19,75,4,0,0,13,8,24,0,10,3,4,0,4,0,0,5,4,9,0,35,606,2023,333,1802,422,320,8,558,7.43184580656364,31.342246917867687,24.41396075707588,55.75620767494357,12.832088904323667,8.039590206633097,20.871679110956762,4.236846674769925,1.7537766973432887,9.949644035422816,0.619514713474445,6.298399586990191,18.43056272586474,24.72896231285493,16.726897263810017,12.906556530717605,29.63345379452762,19.97934950955085,8.311822405782138,4.801239029426949,2.1683014971605576,0.010984848484848484,15.757575757575758,20.34090909090909,36.09848484848485,15.454545454545455,11.098484848484848,26.553030303030305,15.340909090909092,6.553030303030303,3.5606060606060606,7.386363636363637,3.409090909090909,5.8,59.5,56.0,112,85,547,428,1191,84,161,1432,0.34638461062658504,0.2628811777076761,1.6917176965423393,1.3236840477515928,3.683429207645203,0.7577163357456548,2.229850930908641
LGA10900,4232,9837,4769,3631,6985,9687,10982,11758,9280,4107,1630,14069,47812,15017,18.295664386590026,62.17586933340269,19.52846628000728,60029,12954,82.2506611128619,17.7493388871381,34409,3950,15192,3601,1582,138,53551,5321,90.96174752004347,9.038252479956515,44,688,1866,1468,2.5,30869,1969,6607,3414,19978,31968,49.125515221923386,3.1335041456466732,10.514505784808312,5.433104699460508,31.793370148161117,50.874484778076614,7,60029,6,17,37,197,101,214,74,52,4385,81,102,557,69,97,261,129,32,21,283,174,106,93,51,158,87,47,18,16,359,1121,123,26,74,258,179,539,67,288,56,59,28,126,6,16,445,129,133,33,1411,3921,34246,3178,14412,2807,1307,138,3895,7.9290035020694045,28.253740846864055,23.87137854186565,52.1251193887297,14.178605539637058,9.952244508118433,24.13085004775549,6.112702960840497,2.499204075135307,7.2031200254695955,0.586792362079746,3.7468135250829686,15.160405944879995,18.907219469962964,16.189697465249388,12.750709441585302,28.94040690683469,22.634793901207253,10.67769708046751,8.191044201818094,1.0966283488047712,0.009954593084177437,11.50890674118058,18.51903597624869,30.02794271742927,15.30562347188264,11.701012923506811,27.006636395389453,17.974152986377927,8.414250785888928,6.412853650017464,7.104435906391896,2.064268250087321,4.7,59.9,57.1,4193,2034,11046,7368,10640,708,1723,13068,1.0588089724780372,0.5136220963559093,2.7893164583812067,1.86055437853999,2.6867940537005284,0.6138718368934196,1.3274883778480902
LGA10950,207,344,167,155,317,296,394,280,284,187,65,551,1609,536,20.437685459940653,59.681008902077146,19.881305637982198,2233,128,94.57856840321898,5.421431596781025,645,155,673,215,146,3,1473,364,80.18508437670114,19.814915623298855,40,634,1561,1155,2.4,993,85,138,182,742,1147,46.401869158878505,3.9719626168224296,6.4485981308411215,8.504672897196262,34.67289719626168,53.598130841121495,0,2233,0,0,0,0,0,3,0,0,20,7,0,4,0,3,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,3,7,5,7,0,0,0,3,0,0,0,0,0,0,3,3,0,4,9,334,623,140,657,195,135,3,303,7.398790134946487,28.80409492787343,21.03303862261517,49.8371335504886,13.26198231735691,8.09678920428106,21.358771521637973,3.9087947882736156,2.652396463471382,14.844113541181946,1.5105740181268883,6.646525679758308,18.882175226586103,25.52870090634441,11.782477341389727,11.027190332326285,22.809667673716014,18.580060422960724,8.308157099697885,4.833836858006042,3.7764350453172204,0.011458333333333333,17.708333333333332,19.270833333333332,36.979166666666664,11.666666666666666,10.208333333333334,21.875,13.958333333333334,6.5625,3.75,10.729166666666666,5.0,5.0,57.6,55.0,20,19,157,116,354,26,40,428,0.19758940920766646,0.18770993874728314,1.5510768622801818,1.1460185734044654,3.4973325429756965,0.6520450503852994,3.309622604228413
LGA11100,2895,5024,2651,3793,8770,7156,5846,4430,3269,2052,765,7919,32646,6086,16.974984459068402,69.97920730530964,13.045808235621958,22686,20687,52.30442902266387,47.69557097733613,24186,1745,5515,1514,1904,556,31446,3974,88.78035008469791,11.219649915302089,35,720,1921,1626,2.7,17403,1062,2967,1791,15508,21328,44.93299940616044,2.7419896207172547,7.660530324546229,4.624202834938421,40.04027781363765,55.06700059383955,25,22686,1182,63,59,66,319,2689,168,370,1037,259,95,124,761,382,766,1841,137,409,463,352,147,200,174,454,191,54,31,72,54,878,58,150,28,1080,143,179,133,249,79,114,140,440,62,365,114,271,39,27,3191,3282,23986,1378,5161,1211,1841,555,3261,11.647177263223108,24.02230310539766,22.34698882263352,46.36929192803118,15.637987557758331,9.15356617362348,24.79155373138181,5.808100363974289,2.5607269160277757,8.823149797361832,1.5990573977444875,4.452112438983336,14.038040733883184,18.49015317286652,14.307355664029625,12.295909779498402,26.603265443528027,21.242215115300453,11.992930483083656,9.678505302137687,1.4391516579700387,0.026626858396295392,12.052156958323177,14.178649768462101,26.23080672678528,13.240311966853522,10.99195710455764,24.232269071411164,17.950280282719962,10.339995125517914,8.335364367535949,7.939312698025835,2.3092858883743603,5.6,62.8,59.3,2835,513,7113,3525,4511,313,710,5529,1.347164539398029,0.24377263093869095,3.3800287014949486,1.675045855865274,2.1435835051938303,0.48611969093622,1.9126410127255966
LGA11150,222,395,121,159,369,294,401,309,209,110,40,617,1653,359,23.468999619627233,62.87561810574363,13.655382274629135,1969,101,95.1207729468599,4.879227053140096,573,151,467,204,134,16,1191,354,77.08737864077669,22.9126213592233,36,719,1562,1243,2.5,767,72,127,124,930,1253,37.97029702970297,3.564356435643564,6.287128712871287,6.138613861386139,46.03960396039604,62.02970297029703,0,1969,0,0,0,0,0,0,0,0,18,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,13,3,12,0,4,5,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,16,560,569,138,459,188,127,16,467,6.392467789890981,22.59663032705649,21.704658077304263,44.301288404360754,12.586719524281467,7.680872150644202,20.26759167492567,3.3201189296333005,1.288404360753221,24.430128840436076,1.0695187165775402,5.882352941176471,16.577540106951872,22.459893048128343,13.72549019607843,12.29946524064171,26.02495543672014,18.36007130124777,7.664884135472371,2.6737967914438503,6.951871657754011,0.011961722488038277,13.157894736842104,19.138755980861244,32.29665071770335,14.832535885167465,10.76555023923445,25.598086124401913,14.473684210526315,6.578947368421052,2.15311004784689,10.526315789473685,7.177033492822966,6.4,53.1,49.7,27,8,165,144,247,31,32,305,0.25884383088869717,0.07669446841146582,1.5818234109864826,1.380500431406385,2.3679417122040074,0.6039689387402933,4.822164701370913
LGA11200,124,255,95,123,231,155,270,216,110,45,21,379,1090,176,23.03951367781155,66.26139817629179,10.699088145896656,1448,35,97.63991908293998,2.3600809170600137,312,96,365,165,141,7,773,313,71.17863720073665,28.82136279926335,34,439,923,864,2.6,323,35,68,72,778,953,25.313479623824453,2.74294670846395,5.329153605015674,5.6426332288401255,60.9717868338558,74.68652037617555,0,1448,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,166,306,87,346,162,142,7,176,6.274821286735504,41.14376489277204,19.14217633042097,60.285941223193014,8.57823669579031,5.083399523431295,13.661636219221604,2.3034154090548054,0.4765687053216839,16.997617156473392,2.295918367346939,17.091836734693878,25.0,42.09183673469388,12.244897959183673,8.418367346938776,20.663265306122447,11.224489795918368,3.316326530612245,2.0408163265306123,6.377551020408164,0.012589928057553957,23.92086330935252,22.48201438848921,46.402877697841724,13.129496402877697,9.532374100719425,22.66187050359712,7.733812949640288,2.697841726618705,2.158273381294964,10.071942446043165,7.014388489208633,16.0,46.6,38.6,8,5,82,65,136,46,18,203,0.14563990533406154,0.09102494083378845,1.4928090296741308,1.18332423083925,2.4758783906790462,1.1651192426724923,4.187147278354269
LGA11250,974,1972,949,962,2114,1861,2356,2663,2049,1219,593,2946,10905,3861,16.632791327913278,61.56842818428184,21.798780487804876,15364,800,95.05073001732245,4.9492699826775555,3674,1133,4885,1759,1353,38,9692,3150,75.47111041893785,24.528889581062142,45,527,1279,965,2.2,6089,619,1612,1241,5202,8674,41.24500440289914,4.192914719230509,10.919189866558288,8.406150511413669,35.236740499898396,58.75499559710086,0,15364,3,3,0,7,0,9,7,0,154,6,7,33,13,3,50,0,0,0,12,30,7,3,0,3,19,0,7,3,19,72,4,3,0,124,0,27,0,21,7,8,0,7,0,0,21,3,8,0,63,1543,3635,1026,4749,1617,1316,38,1889,6.283893709327549,35.89343817787419,21.820770065075923,57.71420824295011,11.062906724511931,6.907537960954447,17.970444685466376,4.101138828633406,1.2337310195227766,12.696583514099784,0.5288673424416043,8.329660643455266,24.614367562802997,32.94402820625827,16.108417805200528,10.863816659321287,26.972234464521815,15.888056412516526,6.081974438078449,3.9665050683120318,3.3054208902600264,0.008370535714285714,21.121651785714285,23.353794642857142,44.47544642857143,14.243861607142858,9.765625,24.009486607142858,11.551339285714286,4.520089285714286,2.5809151785714284,7.087053571428571,4.938616071428571,8.8,51.3,46.7,192,178,893,804,2881,224,292,3399,0.25866946891924664,0.23980815347721823,1.2030824778379543,1.0831784010993453,3.881389270605987,0.6951741977204753,2.839975210842562
LGA11300,1670,3129,2156,4403,7860,4385,4337,3615,2484,1798,976,4799,26756,5258,13.036155705864777,72.68084644011627,14.28299785401896,13758,21067,39.506101938262745,60.49389806173726,22516,1110,3034,970,1584,656,26660,3210,89.25343153665885,10.746568463341145,33,552,1725,1569,2.9,14564,680,1969,1474,13319,17442,45.50396800599887,2.1246016371930265,6.151971505342748,4.605386490033118,41.61407236143223,54.49603199400113,3,13758,93,28,58,32,55,7576,172,96,382,135,47,84,385,757,1566,277,54,27,168,1023,102,1238,589,312,43,31,118,1296,15,358,12,87,55,438,113,45,115,59,34,210,403,252,15,84,88,799,11,7,1113,1983,22333,730,2722,771,1535,655,2100,17.334541025080426,26.76078333385389,21.385513945716337,48.14629727957023,12.855670425086673,7.096230127744636,19.951900552831308,4.938001686603991,2.6423462535528,6.9869132023612455,3.3344792024750776,6.313738971009511,14.873381459837287,21.187120430846797,15.18276612810817,11.859745617050534,27.042511745158702,18.906840838776212,9.189870516786982,11.011802452159964,0.9969061533172912,0.04653888005356993,10.647024357579308,14.614547585167825,25.261571942747132,13.760776764041182,10.956725537791915,24.717502301833097,17.46882062442454,8.788817276303675,9.53377416924751,7.876454340001674,1.6991713400853772,7.6,58.1,53.6,3271,510,7425,2750,2254,192,472,2916,1.9344270050977563,0.30160738997244135,4.391048765775249,1.6263143576945367,1.3329863862703586,0.39268099400333545,1.6594320318875893
LGA11350,1553,3739,1607,1194,3390,4381,4879,5482,3371,1270,687,5292,20933,5328,16.771780813234873,66.34234462650144,16.885874560263684,21560,5637,79.27344927749385,20.72655072250616,13315,1863,5374,1196,670,58,20552,1924,91.43975796405054,8.560242035949457,44,596,1389,1149,2.4,9753,955,3801,1334,10435,16525,37.11469670446761,3.634218738107923,14.464571124134256,5.076489839409392,39.71002359388081,62.88530329553238,0,21560,0,0,3,160,38,20,9,17,1620,19,131,341,28,20,67,27,4,0,76,135,142,15,5,27,17,11,0,7,150,752,18,3,47,57,31,109,15,176,3,20,14,65,9,8,332,19,32,24,809,4364,13240,1587,5128,976,593,58,3717,5.68861135437688,30.575334120245213,27.140844534135475,57.71617865438069,11.369607432509614,5.334501009024103,16.704108441533716,2.8976126108974603,2.2883905113657996,14.705098427445456,0.8762612851832182,6.439192777482741,20.20711630377058,26.646309081253317,19.82209240573553,12.533191715347849,32.35528412108338,15.825809877854487,5.177907594264472,5.25756771109931,1.579925650557621,0.010553161551314747,15.24052414035705,21.95937032802744,37.199894468384485,17.210447629935803,10.438835634508838,27.64928326444464,12.716559669334272,4.748922698091636,3.948641280450268,10.430041333216076,2.251341130947146,6.5,55.2,51.6,1109,593,4526,2787,4102,236,619,4955,0.6684064924028279,0.3574076194723868,2.7278699590759237,1.6797555404208129,2.4723204975981967,0.5153178999138124,2.587438297461984
LGA11400,831,2054,907,513,1193,1555,1887,1782,1559,792,306,2885,7837,2657,21.563644517527468,58.57687420584497,19.859481276627548,11515,796,93.53423767362521,6.4657623263747865,3912,715,3285,929,652,31,7912,1612,83.07433851322973,16.925661486770267,43,631,1618,1301,2.6,5901,333,800,684,2787,4604,56.173250832936695,3.169919086149452,7.615421227986673,6.511185149928606,26.530223702998573,43.826749167063305,0,11515,0,3,0,10,0,8,10,0,260,0,5,36,0,7,19,3,0,0,13,14,3,3,3,6,5,0,0,0,16,116,7,3,5,36,3,21,0,51,0,0,0,6,0,0,12,0,8,9,73,1074,3852,584,3146,796,618,31,930,7.94815591346612,29.638806823596685,25.045268274087487,54.68407509768417,12.81806918898313,7.538358905937292,20.356428094920425,4.421995616125035,2.4873725340703325,10.101972743733917,1.0514350667803354,4.717249218527991,18.10173344700199,22.81898266552998,16.624040920716112,12.389883489627735,29.013924410343847,19.607843137254903,8.21256038647343,6.1949417448138675,2.2733731173628873,0.013850415512465374,13.829107180907735,19.965906669507778,33.795013850415515,14.915832090347326,10.654165778819518,25.569997869166844,15.49115704240358,6.690816109098658,5.028766247602813,8.459407628382698,3.579799701683358,4.3,60.0,57.4,245,138,1112,900,2048,167,282,2494,0.41754009237009393,0.23518584794723657,1.8951207457777324,1.5338207474819776,3.490294323158989,0.7652061284660088,2.03657310360107
LGA11450,6552,12151,5357,4846,11903,11954,9839,7377,4977,2292,980,18703,51276,8249,23.908319271871964,65.54686301579997,10.544817712328067,60543,13768,81.47246033561653,18.527539664383468,28094,4117,17051,4182,2052,267,49262,6501,88.34173197281352,11.658268027186486,33,821,2161,2047,3.1,32954,1877,4170,2317,18190,26554,55.37742824494186,3.154197754923708,7.007461181689857,3.893594138603213,30.567318679841364,44.622571755058146,93,60543,68,98,81,98,249,493,192,158,2454,541,43,257,91,78,675,89,84,296,260,523,21,50,267,119,315,122,13,44,154,1069,133,153,43,543,146,420,63,371,87,132,51,140,76,34,179,161,96,151,1701,3909,27831,3364,16194,3394,1827,264,3669,9.267972977514873,21.974254697005343,23.268241857963904,45.24249655496925,18.30739757335395,11.492958693241018,29.800356266594964,6.390952172890128,2.2266662185325847,7.071555809498202,0.872624912033779,3.007271874266948,10.81398076471968,13.821252638986628,12.249589490968802,13.29580107905231,25.545390570021112,28.003753225428103,13.497536945812808,8.829462819610603,1.3464696223316912,0.008888519687655756,6.354876225286592,11.38893503904303,17.743811264329622,12.630835686991194,12.80528326964612,25.436118956637316,25.282438943346072,12.605914603754776,8.85113806280113,7.414022262834358,1.7777039375311514,4.1,70.1,67.2,1842,864,6968,6135,12333,786,1392,14507,0.5440384666503238,0.2551841667675786,2.0580130486533426,1.81198479527673,3.6425767693802626,0.6432767537266044,1.4026268610870727
LGA11500,11605,22257,10656,11451,23307,21097,19566,18553,12079,4780,1666,33862,104630,18525,21.56581771400549,66.63609672837974,11.798085557614781,97314,49325,66.36297301536426,33.63702698463574,58394,8161,31299,9109,5551,1159,97854,15819,86.0837665936502,13.916233406349793,34,632,1597,1459,3.0,58312,4976,10364,5459,44034,64833,47.352308254496734,4.040764951885988,8.416094847537456,4.432985504892606,35.75784644118722,52.647691745503266,266,97314,3354,215,407,132,809,1568,393,798,3918,2678,81,483,315,269,4625,597,203,704,328,481,84,153,1135,429,271,474,80,1096,252,4247,168,1099,86,4111,477,764,123,905,154,638,84,555,186,77,303,843,122,195,7600,10371,57705,6601,29670,7832,5266,1161,9289,11.271791290791429,28.18516202895491,26.013137702282453,54.19829973123736,15.526523055936732,7.13235950859472,22.658882564531453,3.0700650389340436,0.9191519767451302,7.881809397760582,1.230607163378663,5.810668454319096,17.85816893315457,23.668837387473666,17.16864585328481,14.549415820723999,31.718061674008812,21.406339781651024,7.639819957862478,4.256847347251484,1.6400114920513311,0.012043372144200376,10.875045012603529,17.762973632617133,28.63801864522066,16.50462129396231,13.397751370383707,29.902372664346018,18.751250350098026,7.192013763853879,4.455247469291401,7.49409834753731,2.3626615452326654,7.9,60.7,55.9,4641,1202,13056,10444,20731,1675,2858,25265,0.7330630219381864,0.1898603215620987,2.0622432265513817,1.6496682182983018,3.2745377090714376,0.7160040246597282,1.8779112837369314
LGA11520,5463,8822,4009,6281,16685,13340,11236,9267,6867,4023,2020,14285,60818,12910,16.230556849556315,69.10115551111767,14.668287639326008,46864,35675,56.778007971989,43.221992028011,50366,2748,9090,2481,3047,817,62204,6345,90.74384746677559,9.256152533224409,36,882,2361,2061,2.6,37469,1623,5266,3473,25900,36262,50.81851595665324,2.2012450665256136,7.142179002047985,4.710366060408783,35.12769391436438,49.181484043346764,14,46864,74,59,62,150,159,8647,162,367,2225,188,137,272,657,1194,2113,388,327,56,530,3668,216,3125,436,724,130,78,83,381,109,1251,89,156,65,712,182,287,245,430,88,365,276,358,56,249,372,655,55,53,2995,5473,50108,2088,8430,1923,2919,815,5142,11.732631636057835,20.2696470715894,18.366654911428803,38.6363019830182,14.886200254998236,11.025960990695276,25.912161245693515,8.834061253831756,7.244391395165884,7.640452486232808,2.0945288367960058,3.8547793339821435,10.239918757669361,14.094698091651503,11.09465577793763,9.524816993187493,20.61947277112512,20.192104260990988,14.039690263614437,19.350061354885117,0.9309017052426691,0.028493133621897673,8.367327873446891,11.328745367919534,19.696073241366424,11.440849500202411,10.030205835642887,21.471055335845296,18.223149503316414,12.976053311742907,15.545106343225484,7.666677046678915,1.5725718556347896,5.0,63.8,60.6,8017,1739,18289,7121,6594,490,1576,8658,1.8280364284769632,0.3965267991918971,4.170257981840487,1.6237304985885561,1.5035639527724953,0.4710893428007242,1.5215775336443527
LGA11570,24976,46061,21865,24494,53063,46854,43804,36941,24897,15862,7487,71037,227021,48246,20.512901958972463,65.55540796525597,13.931690075771577,171649,152698,52.92140824487355,47.07859175512645,153256,13366,45825,13987,19596,8070,212447,41653,83.60763478945297,16.392365210547027,35,502,1437,1298,3.0,141340,9495,21802,14926,87696,133919,51.34800315339372,3.4494784911665013,7.920540291143976,5.422529326924823,31.85944873737099,48.65199684660629,469,171649,7081,350,502,204,547,18846,616,2847,2841,2241,223,748,7042,2247,5073,3628,630,1862,552,3785,358,3211,19818,1860,539,640,1443,2902,200,4455,95,4853,143,4114,628,388,423,550,268,646,459,1193,1971,697,530,19068,81,160,18681,21956,151176,9802,42076,11476,19128,8057,20826,13.877515431369913,31.935215494221637,23.018263330560107,54.95347882478175,12.593233085438381,5.9970717635903235,18.590304849028705,3.1233310687336284,1.2679336314854441,8.187436194600565,2.2077493253783005,7.592198298928576,20.064444874582986,27.65664317351156,17.01413005112323,12.309426486160293,29.323556537283523,17.56065902285174,7.397497352750293,5.531328634702312,1.562161977523996,0.021881756850808735,13.787919562736056,19.19804010727443,32.98595967001049,15.616967177364725,11.154313712753222,26.771280890117946,15.656870296303858,6.896743719898665,5.282987351639276,7.914737242601683,2.303245144347213,8.2,54.7,50.2,12861,2915,38458,23627,31027,2519,5512,39061,0.9865355274754862,0.22360244635650744,2.9500181413305535,1.8123687821836025,2.380004495061186,0.6160381635297123,2.0329796349181875
LGA11600,186,351,156,155,362,328,397,382,204,135,60,537,1780,399,19.771723122238587,65.53755522827687,14.690721649484537,2180,263,89.23454768726975,10.76545231273025,735,167,638,200,167,13,1540,380,80.20833333333334,19.791666666666664,40,681,1538,1240,2.4,1088,69,129,142,751,1091,49.931161083065625,3.166590178981184,5.920146856356126,6.516750803120698,34.46535107847637,50.068838916934375,0,2180,0,0,0,0,0,4,0,0,31,4,5,4,0,7,38,3,0,0,7,9,3,19,0,0,4,0,0,0,3,29,4,0,0,14,0,10,0,22,0,0,9,0,0,3,5,0,0,9,27,282,737,156,614,176,165,13,253,6.891830214513921,27.20219078046554,26.928343222272936,54.13053400273848,15.97444089456869,5.7507987220447285,21.72523961661342,2.784116841624829,2.3733455043359197,12.094933820173436,0.8695652173913043,6.086956521739131,16.08695652173913,22.17391304347826,18.115942028985508,14.782608695652174,32.89855072463768,18.26086956521739,5.797101449275362,4.057971014492754,3.0434782608695654,0.013197969543147208,12.690355329949238,19.492385786802032,32.18274111675127,17.563451776649746,11.776649746192893,29.34010152284264,15.431472081218274,4.467005076142132,3.553299492385787,9.441624365482234,4.2639593908629445,3.2,65.4,63.3,20,15,183,139,342,28,44,413,0.19275250578257516,0.1445643793369314,1.763685427910563,1.3396299151888975,3.2960678488820356,0.6939090208172706,3.035851966075559
LGA11650,19181,41245,19930,18174,35278,39376,43630,42364,36591,21691,10278,60426,198752,68560,18.43728832176922,60.64356284593181,20.91914883229897,258376,48054,84.31811506706262,15.681884932937376,107606,18744,81551,23708,12032,808,207901,36548,85.0488240900965,14.951175909903498,42,600,1560,1258,2.5,123900,10562,29266,18906,84675,143409,46.35085238431927,3.9512324687908005,10.948378094265438,7.0727136011133185,31.676823451511172,53.649147615680725,24,258376,70,68,74,562,307,1498,266,348,15125,379,280,1171,332,266,1393,384,123,58,1052,888,273,577,192,414,640,147,62,89,1000,5506,343,137,303,1752,339,1889,197,1612,128,239,116,560,39,90,1056,302,485,278,4619,21301,106672,15917,78496,20765,11057,806,22410,7.7959292081745035,32.03326362884793,25.563091287936885,57.59635491678482,13.170406892140102,7.27108810073358,20.441494992873682,3.8354924266513044,1.8487275502302492,8.482000905285446,0.8822156704269923,5.153277858094187,19.612508110692453,24.76578596878664,17.233371657540953,13.18997802998395,30.4233496875249,19.95287260805719,7.725932587339352,5.186289799310164,1.7200359716324973,0.01202629926983183,14.021046023722207,21.034459972907786,35.055505996629996,15.6061056596293,11.197839230845474,26.803944890474774,15.687877886807414,6.412924967786698,4.262067598374467,7.414841246241782,3.1602074867016885,6.8,56.0,52.2,6391,3600,27408,24672,54557,3687,6888,65133,0.42468079168314066,0.2392193475292296,1.8212566325225348,1.6394499284003203,3.625302761986717,0.702706833367112,1.8829220643300695
LGA11700,136,211,123,108,249,201,249,268,197,73,23,347,1198,293,18.879216539717085,65.17954298150164,15.941240478781285,1457,81,94.73342002600779,5.266579973992198,332,114,376,174,156,7,822,337,70.92320966350302,29.076790336496984,39,460,1075,901,2.4,495,64,126,66,728,984,33.46855983772819,4.3272481406355645,8.519269776876268,4.462474645030426,49.22244759972955,66.5314401622718,0,1457,0,0,0,3,0,3,0,3,14,3,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,295,333,104,366,170,153,7,318,8.059100067159168,34.65413028878442,17.86433848220282,52.51846877098724,8.327736736064473,4.5668233713901945,12.894560107454668,1.9476158495634655,1.6789791806581598,22.9012760241773,2.1447721179624666,13.404825737265416,23.592493297587133,36.997319034852545,17.42627345844504,7.774798927613941,25.201072386058982,9.651474530831099,3.2171581769436997,2.9490616621983916,6.434316353887399,0.021848739495798318,21.176470588235293,22.689075630252102,43.865546218487395,15.798319327731093,7.563025210084033,23.361344537815125,9.411764705882353,2.3529411764705883,1.680672268907563,8.907563025210084,8.235294117647058,11.2,42.6,37.8,13,12,62,71,165,23,26,209,0.1888162672476398,0.17429193899782136,0.9005083514887436,1.0312273057371097,2.396514161220044,0.7116920842411039,5.722585330428467
