stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,transportation
232638,232638,Cessnock Rd Before Kline St,-32.8146068,151.4564362,,,0,,bus_stop
232130,232130,Cessnock Rd Before Saddlers Dr,-32.75665006,151.5333781,,,0,,bus_stop
232187,232187,Cessnock Rd Opp Aberdare St,-32.82852398,151.3990504,,,0,,bus_stop
232648,232648,Cessnock Rd Opp Bathurst St,-32.81106919,151.4279657,,,0,,bus_stop
232661,232661,Cessnock Rd Opp Carrs Rd,-32.82067201,151.4208779,,,0,,bus_stop
232665,232665,Cessnock Rd Opp Church St,-32.81263714,151.4424254,,,0,,bus_stop
2320186,2320186,Cessnock Rd Opp Dagworth Rd,-32.74859637,151.542308,,,0,,bus_stop
232621,232621,Cessnock Rd Opp Date Av,-32.81299555,151.4477991,,,0,,bus_stop
232618,232618,Cessnock Rd Opp Edgeworth David Memorial Park,-32.81094122,151.4328456,,,0,,bus_stop
232614,232614,Cessnock Rd Opp Fisher St,-32.82529669,151.4146837,,,0,,bus_stop
2320187,2320187,Cessnock Rd Opp Gilleston Rd,-32.7528397,151.538334,,,0,,bus_stop
232649,232649,Cessnock Rd Opp Goulburn St,-32.81173408,151.4259823,,,0,,bus_stop
232179,232179,Cessnock Rd Opp Henderson St,-32.82676485,151.4098479,,,0,,bus_stop
232188,232188,Cessnock Rd Opp Northumberland St,-32.82436293,151.4163767,,,0,,bus_stop
232118,232118,Cessnock Rd Opp Oakwood Village,-32.76147166,151.5283557,,,0,,bus_stop
232120,232120,Cessnock Rd Opp Russell St,-32.76638912,151.5274003,,,0,,bus_stop
232641,232641,Cessnock Rd Opp Vera St,-32.81222785,151.4394924,,,0,,bus_stop
232634,232634,Cessnock Road Opp 144,-32.82737685,151.4057805,,,0,,bus_stop
2325411,2325411,"Cessnock Showground, Mount View Rd",-32.83117956,151.343497,,,0,,bus_stop
2325286,2325286,Cessnock St Opp Khartoum Hotel,-32.87638122,151.3657347,,,0,,bus_stop
2325176,2325176,"Cessnock Tennis Centre, Aberdare",-32.84104039,151.3630293,,,0,,bus_stop
232521,232521,"Cessnock West Public School, Wollombi Rd",-32.83799371,151.3447153,,,0,,bus_stop
2325199,2325199,Chablis Dr At Mount View Rd,-32.82921472,151.327159,,,0,,bus_stop
215993,215993,Chadd St At Radnor Rd,-33.63932364,151.0704819,,,0,,bus_stop
2166213,2166213,Chadderton St At Ralph St,-33.89343227,150.9518474,,,0,,bus_stop
2166212,2166212,Chadderton St Opp Minh Quang Vhara Buddist Association,-33.89365778,150.9538028,,,0,,bus_stop
2166164,2166164,Chadderton St Opp Ralph St,-33.89328831,150.9518408,,,0,,bus_stop
2290144,2290144,Chadwick St At Hillsborough Rd,-32.95801422,151.6746793,,,0,,bus_stop
2290143,2290143,Chadwick St At Moody St,-32.95730692,151.6762447,,,0,,bus_stop
2290145,2290145,Chadwick St At Moody St,-32.95722422,151.6760481,,,0,,bus_stop
217799,217799,"Chaffey Park, Delgarno Rd",-33.89513971,150.8740924,,,0,,bus_stop
274817,274817,Chain O Ponds Opp The Northern Rd,-33.82086297,150.6854907,,,0,,bus_stop
244081,244081,Chain O Ponds Rd At Jacks Crossing Rd,-31.0036385,152.7661829,,,0,,bus_stop
2745126,2745126,Chain O Ponds Rd Before The Northern Rd,-33.82163611,150.6849516,,,0,,bus_stop
244080,244080,Chain O Ponds Rd Opp Jacks Crossing,-31.00365038,152.7663194,,,0,,bus_stop
2259332,2259332,"Chain Valley Bay Community Hall, Scaysbrook Av",-33.17911031,151.5631742,,,0,,bus_stop
2259632,2259632,Chain Valley Bay Rd At Pacific Hwy,-33.18609953,151.584011,,,0,,bus_stop
263021,263021,Chalker Pde At Foreman St,-34.35661624,150.4951892,,,0,,bus_stop
2135179,2135179,Chalmers Rd At Albyn Rd,-33.87838541,151.0823349,,,0,,bus_stop
2135115,2135115,Chalmers Rd Opp Albyn Rd,-33.87810183,151.0821917,,,0,,bus_stop
201615,201615,Chalmers St After Wells St,-33.89173067,151.2055881,,,0,,bus_stop
251939,251939,Chalmers St At Margaret St,-34.38410307,150.8736061,,,0,,bus_stop
201616,201616,Chalmers St Before Cleveland St,-33.89008109,151.2058743,,,0,,bus_stop
251988,251988,Chalmers St Before Duncan St,-34.38322852,150.8733375,,,0,,bus_stop
251938,251938,Chalmers St Before Margaret St,-34.38335833,150.8735066,,,0,,bus_stop
251941,251941,Chalmers St Opp Balgownie Public School,-34.3875566,150.8726785,,,0,,bus_stop
201019,201019,Chalmers St Opp Bedford St,-33.8873932,151.2064876,,,0,,bus_stop
201015,201015,Chalmers St Opp Belvoir St,-33.8886013,151.2062013,,,0,,bus_stop
251987,251987,Chalmers St Opp Hill Gr,-34.38440928,150.8733268,,,0,,bus_stop
2250195,2250195,"Chamberlain Gardens Aged Care, Chamberlain Rd",-33.3991007,151.3631392,,,0,,bus_stop
221178,221178,Chamberlain Rd After Courtney Rd,-33.96364634,151.0314224,,,0,,bus_stop
2250194,2250194,Chamberlain Rd At Giselle Av,-33.39877076,151.3609959,,,0,,bus_stop
221161,221161,Chamberlain Rd Opp St Therese Primary School,-33.96240615,151.0318721,,,0,,bus_stop
2250193,2250193,Chamberlain St At Darryl Rd,-33.39832675,151.3577407,,,0,,bus_stop
2560650,2560650,Chamberlain St Opp Campbelltown Performing Arts High School,-34.0616547,150.8212809,,,0,,bus_stop
2250249,2250249,Chamberlain St Opp Darryl Rd,-33.39842681,151.3577134,,,0,,bus_stop
2250248,2250248,Chamberlain St Opp Giselle Av,-33.39887158,151.3609473,,,0,,bus_stop
2323169,2323169,Chambers St After Maize St,-32.74242626,151.6006975,,,0,,bus_stop
2323157,2323157,Chambers St Opp Price St,-32.74236762,151.6008224,,,0,,bus_stop
2759198,2759198,Chameleon Dr After Tinana Cres,-33.81026662,150.7885031,,,0,,bus_stop
2759167,2759167,Chameleon Dr At Carcoar Cl,-33.81032858,150.7882468,,,0,,bus_stop
2166298,2166298,Chancery St After Lansdowne Rd,-33.89230067,150.9564954,,,0,,bus_stop
2166295,2166295,Chancery St Before Lansdowne Rd,-33.89220135,150.9565016,,,0,,bus_stop
2166299,2166299,Chancery St Opp Lansvale Public School,-33.89199357,150.953996,,,0,,bus_stop
2166293,2166293,Chancery St Opp Latham Pl,-33.89159921,150.9514062,,,0,,bus_stop
2166300,2166300,Chancery St Opp Munro St,-33.89179643,150.9519988,,,0,,bus_stop
258057,258057,Chantry St Opp Tully Park Golf Club,-34.73857405,149.7363645,,,0,,bus_stop
2153361,2153361,Chapel Lane After Leumeh Av,-33.74843298,150.9657115,,,0,,bus_stop
2153366,2153366,Chapel Lane At Batavia Pl,-33.74905598,150.9631513,,,0,,bus_stop
2153365,2153365,Chapel Lane At Bingara Cres,-33.75149507,150.9615593,,,0,,bus_stop
2153369,2153369,Chapel Lane Before Crestwood Dr,-33.74677513,150.9693457,,,0,,bus_stop
2153360,2153360,Chapel Lane Before Leumeah Av,-33.74774143,150.9678801,,,0,,bus_stop
2153364,2153364,Chapel Lane Before Seven Hills Rd,-33.75381717,150.9605228,,,0,,bus_stop
2153362,2153362,Chapel Lane Opp Batavia Pl,-33.74912173,150.9633485,,,0,,bus_stop
2153363,2153363,Chapel Lane Opp Bingara Cres,-33.75181068,150.9615523,,,0,,bus_stop
2153472,2153472,Chapel Lane Opp Crestwood Dr,-33.74626324,150.970131,,,0,,bus_stop
2153317,2153317,Chapel Lane Opp Crestwood High School,-33.74482273,150.9756843,,,0,,bus_stop
2153367,2153367,Chapel Lane Opp Leumeah Av,-33.74841189,150.9652466,,,0,,bus_stop
2153318,2153318,Chapel Lane Opp Norwest Anglican Church,-33.74328891,150.9732297,,,0,,bus_stop
2153316,2153316,Chapel Lane Opp St Michael's Primary School,-33.74400476,150.97981,,,0,,bus_stop
220030,220030,Chapel Rd At De Witt St,-33.92697039,151.0304151,,,0,,bus_stop
220067,220067,Chapel Rd At Dellwood St,-33.92507154,151.0306174,,,0,,bus_stop
220060,220060,Chapel Rd At Dudley Av,-33.92542701,151.0304936,,,0,,bus_stop
220057,220057,Chapel Rd At High St,-33.92977002,151.0296716,,,0,,bus_stop
220068,220068,Chapel Rd At Hixson St,-33.9278228,151.03025,,,0,,bus_stop
220058,220058,Chapel Rd At Shenton Av,-33.9276741,151.0301132,,,0,,bus_stop
220059,220059,Chapel Rd At White Av,-33.92653785,151.0304163,,,0,,bus_stop
220069,220069,Chapel Rd Before Hoskins Av,-33.93033398,151.0297847,,,0,,bus_stop
2200492,2200492,Chapel Rd Opp Bankstown Community College,-33.91396853,151.0345248,,,0,,bus_stop
220033,220033,Chapel Rd Opp Bankstown Court House,-33.91640078,151.0331698,,,0,,bus_stop
220050,220050,Chapel Rd Opp Bankstown Girls High School,-33.92124226,151.0311609,,,0,,bus_stop
220034,220034,Chapel Rd Opp Bankstown Library And Knowledge Centre,-33.91484849,151.0340692,,,0,,bus_stop
220061,220061,Chapel Rd Opp Bankstown Memorial Park,-33.92348338,151.0304128,,,0,,bus_stop
2200149,2200149,Chapel Rd Opp Bankstown TAFE,-33.91010637,151.0355205,,,0,,bus_stop
220053,220053,Chapel Rd Opp Home Central Shopping Centre,-33.93235452,151.0277937,,,0,,bus_stop
2200148,2200148,Chapel Rd Opp St Felix Primary School,-33.90699751,151.0360762,,,0,,bus_stop
2200150,2200150,Chapel Rd Opp TAFE NSW Bankstown Campus,-33.91230055,151.0351054,,,0,,bus_stop
219253,219253,Chapel St After Allegra Av,-33.92651232,151.0876813,,,0,,bus_stop
219255,219255,Chapel St After Garden St,-33.9285725,151.0888608,,,0,,bus_stop
219666,219666,Chapel St At Forsyth St,-33.9312041,151.0901975,,,0,,bus_stop
219257,219257,Chapel St At Forsyth St,-33.93111019,151.0903119,,,0,,bus_stop
219669,219669,Chapel St At Phillip St,-33.92661702,151.0875134,,,0,,bus_stop
219252,219252,Chapel St At Wilson St,-33.92424053,151.0863621,,,0,,bus_stop
219668,219668,Chapel St Opp Garden St,-33.92817161,151.0884525,,,0,,bus_stop
276359,276359,Chaplin Cres After Quakers Rd,-33.73537433,150.8822445,,,0,,bus_stop
276372,276372,Chaplin Cres At Quakers Rd,-33.73564139,150.8820624,,,0,,bus_stop
276371,276371,Chaplin Cres Before Medlow Dr,-33.73553313,150.8837833,,,0,,bus_stop
276360,276360,Chaplin Cres Opp Medlow Dr,-33.73538033,150.8840568,,,0,,bus_stop
276361,276361,Chaplin Cres Opp Warrimoo Dr,-33.73546356,150.8865628,,,0,,bus_stop
211968,211968,Chapman Av Before Wongala Cres,-33.74745221,151.0657872,,,0,,bus_stop
2281157,2281157,"Chapman Oval, Kahibah St",-33.07825567,151.6353974,,,0,,bus_stop
2281158,2281158,"Chapman Oval, Pelican St",-33.07967747,151.6347124,,,0,,bus_stop
277632,277632,Chapman Pde After Watkin Wombat Way,-33.68267165,150.5605385,,,0,,bus_stop
277631,277631,Chapman Pde At Lindsay Rd,-33.68051763,150.5630368,,,0,,bus_stop
277633,277633,Chapman Pde Before Patrick O'Possum Pl,-33.68341976,150.5592865,,,0,,bus_stop
277634,277634,Chapman Pde Opp Bill Barnacle Av,-33.68373607,150.55613,,,0,,bus_stop
277628,277628,Chapman Pde Opp Lantana Dr,-33.6848529,150.5542786,,,0,,bus_stop
277653,277653,Chapman Pde Opp Norman Lindsay Cres,-33.68140855,150.5618339,,,0,,bus_stop
277629,277629,Chapman Pde Opp Patrick O'Possum Pl,-33.68337351,150.559015,,,0,,bus_stop
277635,277635,Chapman Pde Opp Tamara Rd,-33.68533092,150.5539533,,,0,,bus_stop
277630,277630,Chapman Pde Opp Watkin Wombat Way,-33.68238513,150.5607854,,,0,,bus_stop
2765109,2765109,Chapman Rd At Commercial Rd,-33.64100028,150.8637973,,,0,,bus_stop
263038,263038,Chapman St At Karawatha Cct,-36.24380162,149.1096413,,,0,,bus_stop
263037,263037,Chapman St At O'Rourke Av,-36.24040293,149.1132441,,,0,,bus_stop
288024,288024,Chapple St At Brazil St,-31.94527841,141.4688239,,,0,,bus_stop
288066,288066,Chapple St At Buck St,-31.94009303,141.4770859,,,0,,bus_stop
288065,288065,Chapple St At McCulloch St,-31.94318482,141.4720117,,,0,,bus_stop
288097,288097,Chapple St At Murton St,-31.94183515,141.4742995,,,0,,bus_stop
288073,288073,Chapple St At Zebina St,-31.94676541,141.466591,,,0,,bus_stop
369069,369069,Chapple St Near Dublin St,-36.1285154,146.9052357,,,0,,bus_stop
369070,369070,Chapple St Near Huons Hill Rd,-36.12997605,146.9053673,,,0,,bus_stop
253394,253394,Charles Av After Carlson Pl,-34.63046076,150.8558784,,,0,,bus_stop
253383,253383,Charles Av After Eureka Av,-34.63263801,150.8548455,,,0,,bus_stop
253393,253393,Charles Av After North St,-34.62646514,150.8554316,,,0,,bus_stop
253390,253390,Charles Av After Railway Av,-34.62151555,150.8495344,,,0,,bus_stop
253395,253395,Charles Av At Eureka Av,-34.63286988,150.8549217,,,0,,bus_stop
253311,253311,Charles Av At North St,-34.6257348,150.8543077,,,0,,bus_stop
253387,253387,Charles Av Before Rangoon Rd,-34.62781484,150.856061,,,0,,bus_stop
253384,253384,Charles Av Opp Carson Pl,-34.63016316,150.8558864,,,0,,bus_stop
253312,253312,Charles Av Opp North St,-34.62559084,150.8543011,,,0,,bus_stop
253392,253392,Charles Av Opp River St,-34.62230499,150.8519253,,,0,,bus_stop
2076123,2076123,"Charles Curtis Park, Pine St",-33.7301007,151.0910324,,,0,,bus_stop
2207205,2207205,"Charles Daly Reserve, Devon Rd",-33.93428813,151.1251742,,,0,,bus_stop
276053,276053,Charles Hackett Dr At Gabriels Lane,-33.76826214,150.7688468,,,0,,bus_stop
276054,276054,Charles Hackett Dr Opp Gabriels Lane,-33.76836839,150.7686141,,,0,,bus_stop
276055,276055,Charles Hackett Dr Opp St Marys Vilalge Shopping Centre,-33.76571956,150.770656,,,0,,bus_stop
250846,250846,"Charles Harper Park, Parkes St",-34.19075174,150.9813743,,,0,,bus_stop
2260130,2260130,Charles Kay Dr After Scenic Hwy,-33.44787146,151.4295075,,,0,,bus_stop
2260125,2260125,Charles Kay Dr Before Scenic Hwy,-33.4477953,151.4296218,,,0,,bus_stop
2260123,2260123,Charles Kay Dr Opp NSW Ambulance Service Terrigal Station,-33.43998135,151.4279452,,,0,,bus_stop
2570225,2570225,Charles McIntosh Pwy After The Northern Rd,-34.00688943,150.722497,,,0,,bus_stop
2570226,2570226,Charles McIntosh Pwy Before Olive Hill Dr,-34.00661977,150.7224744,,,0,,bus_stop
287050,287050,Charles Rigg Av At Wentworth St,-33.12670891,148.1794746,,,0,,bus_stop
24661,24661,Charles St - Opp.No.59,-29.408236,153.3516305,,,0,,bus_stop
211290,211290,Charles St After Phillip Rd,-33.82569113,151.1059511,,,0,,bus_stop
282018,282018,Charles St After Pierce St,-32.56361398,148.9523398,,,0,,bus_stop
275423,275423,Charles St After William St,-33.57941721,150.7162358,,,0,,bus_stop
2070124,2070124,Charles St At Fiddens Wharf Rd,-33.77850886,151.1469622,,,0,,bus_stop
2150378,2150378,Charles St At George St,-33.8152458,151.0092252,,,0,,bus_stop
248434,248434,Charles St At George St,-28.32210582,153.4054935,,,0,,bus_stop
209671,209671,Charles St At Moore Rd,-33.78000675,151.287947,,,0,,bus_stop
211285,211285,Charles St At Morrison Rd,-33.82380419,151.108225,,,0,,bus_stop
211286,211286,Charles St At Morrison Rd,-33.82368041,151.1081543,,,0,,bus_stop
209670,209670,Charles St At Ocean View Rd,-33.77874869,151.2894055,,,0,,bus_stop
209626,209626,Charles St At Ocean View Rd,-33.77856806,151.289418,,,0,,bus_stop
211289,211289,Charles St At Phillip Rd,-33.82596388,151.1058778,,,0,,bus_stop
207164,207164,Charles St At Quebec Av,-33.77804772,151.1448683,,,0,,bus_stop
232647,232647,Charles St Before Cessnock Rd,-32.81216986,151.4319892,,,0,,bus_stop
207165,207165,Charles St Before Fiddens Wharf Rd,-33.77829963,151.1462184,,,0,,bus_stop
211288,211288,Charles St Before Morrison Rd,-33.82488799,151.1067979,,,0,,bus_stop
211287,211287,Charles St Before Phillip Rd,-33.82510246,151.1068514,,,0,,bus_stop
282019,282019,Charles St Before Pierce St,-32.56346187,148.952262,,,0,,bus_stop
2112116,2112116,Charles St Opp Kenneth St,-33.81977691,151.1122638,,,0,,bus_stop
207168,207168,Charles St Opp Quebec Av,-33.77812549,151.1446994,,,0,,bus_stop
264011,264011,Charles Sturt University,-36.03864666,146.9892655,,,0,,bus_stop
280069,280069,Charles Sturt University,-33.24690062,149.1185485,,,0,,bus_stop
26783,26783,"Charles Sturt University Main Entrance, Boorooma St",-35.06540943,147.3599835,,,0,,bus_stop
26782,26782,"Charles Sturt University, Darnell Smith Dr",-35.06523804,147.3538739,,,0,,bus_stop
2290131,2290131,"Charlestown Bowling Club, Lincoln St",-32.96745378,151.6926816,,,0,,bus_stop
2290501,2290501,"Charlestown Branch Library, Ridley St",-32.96247055,151.6970337,,,0,,bus_stop
2290296,2290296,"Charlestown East Public School, Bula St",-32.97085971,151.7055577,,,0,,bus_stop
2290434,2290434,"Charlestown Multi Purpose Centre, James St",-32.96926813,151.6985591,,,0,,bus_stop
229055,229055,"Charlestown Oval, Pacific Hwy",-32.96610615,151.6952176,,,0,,bus_stop
229080,229080,"Charlestown Public School, Frederick St",-32.96601631,151.6985575,,,0,,bus_stop
229086,229086,"Charlestown Public School, Smith St",-32.96545429,151.6969782,,,0,,bus_stop
2290128,2290128,Charlestown Rd After Buller St,-32.95993452,151.6930953,,,0,,bus_stop
2290137,2290137,Charlestown Rd After Kendall St,-32.9574312,151.6870859,,,0,,bus_stop
2289271,2289271,Charlestown Rd After Kimbarra Cl,-32.94421918,151.6867718,,,0,,bus_stop
2289249,2289249,Charlestown Rd At Blackbutt Pde,-32.94937869,151.6858694,,,0,,bus_stop
2305167,2305167,Charlestown Rd At Hurn St,-32.93869066,151.6893424,,,0,,bus_stop
2289272,2289272,Charlestown Rd At Peatties Rd,-32.94250457,151.6873328,,,0,,bus_stop
2290126,2290126,Charlestown Rd At Robert St,-32.95948486,151.6928364,,,0,,bus_stop
228918,228918,Charlestown Rd At Stuart St,-32.94989371,151.6860675,,,0,,bus_stop
229015,229015,Charlestown Rd At Willis St,-32.95818338,151.6898397,,,0,,bus_stop
2290136,2290136,Charlestown Rd At Willis St,-32.95853192,151.6903925,,,0,,bus_stop
2289237,2289237,Charlestown Rd Opp 177,-32.95156331,151.6859849,,,0,,bus_stop
2305168,2305168,Charlestown Rd Opp Carnley Av,-32.9395646,151.6886195,,,0,,bus_stop
229014,229014,Charlestown Rd Opp Kendall St,-32.95729732,151.6872926,,,0,,bus_stop
2290138,2290138,Charlestown Rd Opp Kirkdale Dr,-32.95453872,151.6856721,,,0,,bus_stop
2289270,2289270,Charlestown Rd Opp Peatties Rd,-32.94284219,151.6874575,,,0,,bus_stop
229057,229057,"Charlestown Shopping Centre, Smart St, Stand D",-32.96349517,151.6954211,,,0,,bus_stop
2290431,2290431,"Charlestown Swim Centre, Dickinson St",-32.96755974,151.6979982,,,0,,bus_stop
276668,276668,Charlotte Rd After Emery St,-33.77559553,150.8331924,,,0,,bus_stop
2766170,2766170,Charlotte Rd After McFall Pl,-33.77585573,150.8355457,,,0,,bus_stop
276666,276666,Charlotte Rd After Nicolaidis Cres,-33.77552335,150.837538,,,0,,bus_stop
2766169,2766169,Charlotte Rd Opp Emery St,-33.77549788,150.8331449,,,0,,bus_stop
276667,276667,Charlotte Rd Opp McFall Pl,-33.77582923,150.8346596,,,0,,bus_stop
2766171,2766171,Charlotte Rd Opp Nicolaidis Cr,-33.77562079,150.8370136,,,0,,bus_stop
2194113,2194113,Charlotte St After Harp St,-33.92355644,151.1014936,,,0,,bus_stop
271046,271046,Charlotte St At Butler St,-35.52077411,144.9590195,,,0,,bus_stop
2194116,2194116,Charlotte St Before Harp St,-33.92336429,151.1015817,,,0,,bus_stop
271016,271016,Charlotte St Opp Ute On The Pole,-35.52686615,144.9642357,,,0,,bus_stop
207455,207455,Charlton Av At Pentecost Av,-33.73049289,151.1461783,,,0,,bus_stop
207454,207454,Charlton Av Opp Princes St,-33.72852671,151.1465041,,,0,,bus_stop
2283156,2283156,"Charlton Christian College, Fassifern Rd",-32.9886091,151.5826901,,,0,,bus_stop
2325404,2325404,Charlton St After Kendall St,-32.85940799,151.3133294,,,0,,bus_stop
227862,227862,Charlton St At Bendigo St,-32.93161758,151.581794,,,0,,bus_stop
226396,226396,"Charmhaven Village Shops, Pacific Hwy",-33.2282464,151.5031303,,,0,,bus_stop
2763154,2763154,Chase Dr After Quakers Hill Pkwy,-33.73018268,150.9133515,,,0,,bus_stop
2763142,2763142,Chase Dr At Hydrangea Ct,-33.73134641,150.913027,,,0,,bus_stop
2763143,2763143,Chase Dr Opp Bouvardlia Ct,-33.73054465,150.9133033,,,0,,bus_stop
2763141,2763141,Chase Dr Opp Quakers Hill East Public School,-33.73234202,150.9128889,,,0,,bus_stop
277721,277721,Chaseling Av After Alderton Av,-33.69467433,150.5599882,,,0,,bus_stop
230339,230339,Chatham Rd At Donald St,-32.91785675,151.7386294,,,0,,bus_stop
230340,230340,Chatham Rd At Donald St,-32.91774636,151.7384526,,,0,,bus_stop
206758,206758,"Chatswood Business Park, Eastern Valley Way",-33.78531088,151.2006929,,,0,,bus_stop
206731,206731,"Chatswood Chase Sydney, Victoria Av",-33.79531742,151.185977,,,0,,bus_stop
205784,205784,"Chatswood High School, Centennial Av",-33.79887914,151.1750132,,,0,,bus_stop
206786,206786,"Chatswood Presbyterian Church, Anderson St",-33.79456276,151.1824653,,,0,,bus_stop
205714,205714,"Chatswood Public School, Centennial Av",-33.79876629,151.1775438,,,0,,bus_stop
205781,205781,"Chatswood Public School, Pacific Hwy",-33.79855495,151.1784617,,,0,,bus_stop
2066149,2066149,"Chatswood South Uniting Church, Mowbray Rd",-33.80561132,151.1784167,,,0,,bus_stop
206714,206714,"Chatswood Station, Railway St, Stand H",-33.79661412,151.1804285,,,0,,bus_stop
2067135,2067135,"Chatswood Station, Railway St, Stand J",-33.79662823,151.1802781,,,0,,bus_stop
206720,206720,"Chatswood Station, Stand A",-33.79591132,151.1812252,,,0,,bus_stop
206718,206718,"Chatswood Station, Stand B",-33.79610095,151.1812129,,,0,,bus_stop
2067130,2067130,"Chatswood Station, Stand C",-33.79646734,151.1810365,,,0,,bus_stop
206722,206722,"Chatswood Station, Stand D",-33.79619858,151.180991,,,0,,bus_stop
206761,206761,"Chatswood Station, Victoria Av, Stand E",-33.79758537,151.1788893,,,0,,bus_stop
206717,206717,"Chatswood Station, Victoria Av, Stand F",-33.79740299,151.1794848,,,0,,bus_stop
206712,206712,"Chatswood Station, Victoria Av, Stand G",-33.79732115,151.1797722,,,0,,bus_stop
205746,205746,"Chatswood Tennis Club, Fullers Rd",-33.79627441,151.172113,,,0,,bus_stop
221369,221369,Cheatle St After Park Rd,-33.95856799,150.9865666,,,0,,bus_stop
208316,208316,Cheero Point Rd Opp Cararma Pkwy,-33.51136589,151.1931165,,,0,,bus_stop
232339,232339,Chelmsford Dr At Grevillea Dr,-32.76627453,151.6101685,,,0,,bus_stop
232373,232373,Chelmsford Dr At Tennyson St,-32.76359869,151.6013727,,,0,,bus_stop
2323276,2323276,Chelmsford Dr At Turton St,-32.76180014,151.5983479,,,0,,bus_stop
232371,232371,Chelmsford Dr Opp Early Learning Centre,-32.76429015,151.602901,,,0,,bus_stop
232324,232324,Chelmsford Dr Opp Maitland Christian School,-32.76540668,151.606829,,,0,,bus_stop
232342,232342,Chelmsford Dr Opp Tennyson St,-32.76393332,151.6015818,,,0,,bus_stop
2145428,2145428,Chelmsford Rd After Currong St,-33.82204469,150.9665096,,,0,,bus_stop
2145493,2145493,Chelmsford Rd After Old Prospect Rd,-33.81777015,150.9666143,,,0,,bus_stop
2145427,2145427,Chelmsford Rd At Currong St,-33.82297664,150.9663908,,,0,,bus_stop
2263206,2263206,Chelmsford Rd At Depot Rd,-33.23806328,151.4962481,,,0,,bus_stop
2145425,2145425,Chelmsford Rd At Nettle Phwy,-33.82562465,150.9667076,,,0,,bus_stop
2145496,2145496,Chelmsford Rd Before Currong St,-33.82199554,150.9666369,,,0,,bus_stop
207772,207772,Chelmsford Rd Before Eden Dr,-33.68817418,151.1165163,,,0,,bus_stop
2145431,2145431,Chelmsford Rd Before Old Prospect Rd,-33.81837923,150.9664481,,,0,,bus_stop
2145497,2145497,Chelmsford Rd Before Wirralee St,-33.82328256,150.9664049,,,0,,bus_stop
2263200,2263200,Chelmsford Rd Opp Depot Rd,-33.23822832,151.4964174,,,0,,bus_stop
2145495,2145495,Chelmsford Rd Opp Mujar Reserve,-33.8207338,150.9666433,,,0,,bus_stop
2145499,2145499,Chelmsford Rd Opp Nettle Phwy,-33.82546822,150.9668083,,,0,,bus_stop
2145498,2145498,Chelmsford Rd Opp Wirralee St Park,-33.82386708,150.966162,,,0,,bus_stop
2145426,2145426,Chelmsford Rd Opp Wirralee St Park,-33.8242834,150.9661057,,,0,,bus_stop
234068,234068,Chelmsford St Opp Rawson Av,-31.09660009,150.943082,,,0,,bus_stop
211964,211964,"Cheltenham Bowling Club, The Crescent",-33.75671039,151.0792885,,,0,,bus_stop
211957,211957,"Cheltenham Girls High School, Beecroft Rd",-33.75702584,151.072475,,,0,,bus_stop
211921,211921,"Cheltenham Girls High School, The Promenade",-33.75539596,151.0762596,,,0,,bus_stop
232325,232325,Chemsford Dr Opp Grevillea Dr,-32.76610291,151.6101809,,,0,,bus_stop
2176266,2176266,Cherokee Av At Aztec Cl,-33.87475758,150.8863391,,,0,,bus_stop
2176264,2176264,Cherokee Av At Chickasaw Cres,-33.87942513,150.8906241,,,0,,bus_stop
2176265,2176265,Cherokee Av At Natchez Cres,-33.87655969,150.8886248,,,0,,bus_stop
2176186,2176186,Cherokee Av Opp Aztec Cl,-33.87497879,150.886468,,,0,,bus_stop
2176189,2176189,Cherokee Av Opp Chickasaw Cres,-33.87913753,150.8906002,,,0,,bus_stop
247865,247865,Cherry St Opp Ballina District Hospital,-28.86376864,153.5653212,,,0,,bus_stop
212685,212685,"Cherrybrook Public School, New Line Rd",-33.73139793,151.0432442,,,0,,bus_stop
2126100,2126100,"Cherrybrook Shops, Shepherds Dr",-33.72170217,151.0438024,,,0,,bus_stop
2126163,2126163,"Cherrybrook Station, Bradfield Pde",-33.73658528,151.0323253,,,0,,bus_stop
212655,212655,"Cherrybrook Technology High School, Purchase Rd",-33.71946108,151.0373999,,,0,,bus_stop
2076218,2076218,Cherrywood Av After Clissold Rd,-33.71151143,151.1404558,,,0,,bus_stop
207648,207648,Cherrywood Av At Clissold Rd,-33.71146605,151.1407339,,,0,,bus_stop
2076146,2076146,Cherrywood Av At Hampden Rd,-33.71116816,151.1377978,,,0,,bus_stop
2747273,2747273,"Cherrywood Village, The Northern Rd",-33.69904573,150.7269167,,,0,,bus_stop
2200367,2200367,Chertsey Av After Oxford Av,-33.92325579,151.0258083,,,0,,bus_stop
2200101,2200101,Chertsey Av At Northam Av,-33.9236369,151.027653,,,0,,bus_stop
2200365,2200365,Chertsey Av Before Northam Av,-33.92349967,151.0274411,,,0,,bus_stop
2200366,2200366,Chertsey Av Before Oxford Av,-33.92339322,151.0257391,,,0,,bus_stop
2250870,2250870,"Chertsey Primary School, Willow Rd",-33.42940698,151.3693104,,,0,,bus_stop
216283,216283,"Chester Hill Baptist Church, Priam St",-33.87813707,151.0032454,,,0,,bus_stop
216288,216288,"Chester Hill Community Centre, Chester Hill Rd",-33.88542991,151.0003777,,,0,,bus_stop
216269,216269,"Chester Hill High School, Miller Rd",-33.8757835,150.9944282,,,0,,bus_stop
